Time,Name,Email,Details
2019-07-12 16:55:04.916 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 16:55:09.283 ,jak ,yhgiikui@gmail.com ,[(0.009) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 16:55:09.267356' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 16:55:09.267356'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 16:55:09.291 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 16:55:09.298 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 16:56:01.990 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 16:56:01.979790' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 16:56:01.979790'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 16:56:02.001 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 16:56:02.009 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 16:59:08.334 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 16:59:08.322892' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 16:59:08.322892'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 16:59:08.341 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 16:59:08.351 ,jak ,yhgiikui@gmail.com ,[(0.002) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 16:59:47.188 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 16:59:47.172587' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 16:59:47.172587'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 16:59:47.196 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 16:59:47.204 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:00:19.207 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:00:19.198098' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:00:19.198098'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:00:19.214 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:00:19.223 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:00:59.421 ,jak ,yhgiikui@gmail.com ,[(0.010) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:00:59.406261' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:00:59.406261'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:00:59.428 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:00:59.436 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:05:15.435 ,jak ,yhgiikui@gmail.com ,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:05:15.420106' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:05:15.420106'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:05:15.447 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:05:15.457 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:05:19.564 ,jak ,yhgiikui@gmail.com ,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:05:19.555251' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:05:19.555251'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:05:19.571 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:05:19.579 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:06:03.881 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:06:03.868680' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:06:03.868680'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:06:03.888 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:06:03.901 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:06:25.181 ,jak ,yhgiikui@gmail.com ,[(0.009) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:06:25.167345' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:06:25.167345'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:06:25.192 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:06:25.200 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:09:08.846 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:09:08.834538' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:09:08.834538'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:09:08.855 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:09:08.863 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:09:12.819 ,jak ,yhgiikui@gmail.com ,[(0.013) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:09:12.776906' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:09:12.776906'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:09:12.831 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:09:12.847 ,jak ,yhgiikui@gmail.com ,[(0.003) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:09:36.126 ,jak ,yhgiikui@gmail.com ,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:09:36.116369' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:09:36.116369'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:09:36.138 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:09:36.146 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:09:40.635 ,jak ,yhgiikui@gmail.com ,[(0.006) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:09:40.622377' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:09:40.622377'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:09:40.648 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:09:40.662 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:10:00.810 ,jak ,yhgiikui@gmail.com ,[(0.010) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:10:00.792978' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:10:00.792978'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:10:00.818 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:10:00.826 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:16:52.825 ,jak ,yhgiikui@gmail.com ,[(0.019) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:16:52.470161' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:16:52.470161'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:16:53.088 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:16:53.112 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:24:56.444 ,jak ,yhgiikui@gmail.com ,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:24:56.427115' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:24:56.427115'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:24:56.453 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:24:56.463 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:25:34.021 ,jak ,yhgiikui@gmail.com ,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:25:34.011675' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:25:34.011675'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:25:34.057 ,jak ,yhgiikui@gmail.com ,[(0.005) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:25:34.067 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:27:32.771 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:27:32.762832' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:27:32.762832'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:27:32.779 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:27:32.787 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:27:36.657 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:27:36.644616' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:27:36.644616'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:27:36.666 ,jak ,yhgiikui@gmail.com ,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:27:36.675 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:30:06.022 ,jak ,yhgiikui@gmail.com ,[(0.004) 
2019-07-12 17:30:06.056 ,jak ,yhgiikui@gmail.com ,[(0.002) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:30:08.079 ,jak ,yhgiikui@gmail.com ,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:30:08.067523' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:30:08.067523'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:30:08.089 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:30:08.098 ,jak ,yhgiikui@gmail.com ,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:31:32.698 ,jak ,yhgiikui@gmail.com,[(0.004) 
2019-07-12 17:31:32.709 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:32:14.267 ,jak ,yhgiikui@gmail.com,[(0.004) 
2019-07-12 17:32:14.276 ,jak ,yhgiikui@gmail.com,[(0.000) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:32:35.040 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:32:35.023953' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:32:35.023953'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:32:35.050 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:32:35.061 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:32:38.362 ,jak ,yhgiikui@gmail.com,[(0.008) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:32:38.348681' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:32:38.348681'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:32:38.372 ,jak ,yhgiikui@gmail.com,[(0.003) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:32:38.385 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:32:51.242 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:32:51.232946' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:32:51.232946'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:32:51.251 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
